weight(kg);height(m);age (years);gender;BMR;BMI
90,76616348;1,632220091;42;M;1840,006;34,06956122
93,54429714;1,630812774;42;F;1632,863;35,17297529
92,97037318;1,631869475;42;M;1870,029;34,91192022
89,11442811;1,631130158;43;M;1810,033;33,49429103
89,1347397;1,631471827;42;M;1817,282;33,48789456
92,39269002;1,633109376;43;M;1855,935;34,64232787
90,99153371;1,632825133;45;M;1822,997;34,12884824
93,94221172;1,63120048;43;F;1632,049;35,30580351
91,9925846;1,631452302;43;M;1849,625;34,56241327
94,27108426;1,633000755;42;F;1640,213;35,35132785
90,48206752;1,631261488;45;F;1589,442;34,00285232
92,700256;1,631183947;43;M;1859,185;34,8397521
91,58676663;1,630952135;42;M;1850,615;34,43105226
91,6083958;1,633097468;45;M;1831,584;34,3487603
89,7098524;1,631612974;43;M;1818,431;33,69813315
93,48817615;1,631289871;43;F;1627,706;35,13131517
93,98165648;1,631422784;42;F;1637,166;35,31100263
93,57274163;1,631882304;44;M;1864,688;35,13756714
94,20655917;1,632662296;45;F;1625,436;35,34177965
94,30420144;1,630839584;42;M;1887,787;35,4575361
91,89921525;1,633035149;45;M;1835,537;34,46043361
92,01877102;1,631813889;43;F;1613,689;34,55693196
93,43630172;1,63168199;44;M;1862,718;35,09494776
93,62869343;1,632117971;45;M;1858,772;35,14842504
91,76547862;1,631811346;43;M;1846,693;34,4619174
90,96730783;1,633116984;45;M;1822,811;34,10756783
93,49632717;1,631249854;43;F;1627,777;35,136102
90,23622251;1,632693474;43;M;1826,183;33,85100701
94,25511312;1,632460654;43;M;1881,125;35,36873067
89,33592392;1,631251362;44;F;1583,138;33,57255226
89,92953505;1,63296865;42;M;1828,919;33,72458806
90,08666586;1,630966255;43;M;1823,27;33,86651925
89,97593713;1,631887963;45;F;1584,69;33,78669416
94,31671835;1,630820378;44;F;1630,88;35,46307759
93,1793213;1,631763173;43;F;1624,821;34,99494281
93,69391891;1,631745085;45;F;1620,358;35,18898809
92,05287996;1,632739443;44;M;1844,294;34,53055922
93,26299717;1,631126072;44;M;1860,066;35,05373581
93,52404992;1,631790052;43;M;1870,775;35,12325387
92,06143723;1,63303426;43;M;1851,359;34,5213013
93,35147763;1,631595043;44;M;1861,513;35,06682469
93,65372978;1,632770314;43;M;1873,041;35,12973603
89,59054467;1,632302087;43;M;1817,142;33,62490802
92,51853933;1,631457267;43;M;1856,833;34,75980746
89,40679261;1,633037469;43;M;1814,992;33,52572795
92,20390534;1,631165317;43;M;1852,376;34,65399902
88,86213552;1,632486724;43;F;1583,499;33,34397948
93,11075479;1,630929838;42;M;1871,482;35,00493624
93,64883768;1,631663495;44;F;1624,612;35,17557431
93,91178214;1,630821788;43;F;1631,693;35,31076056
90,35406117;1,631417468;42;M;1833,959;33,94825545
91,65648967;1,631632499;43;M;1845,11;34,42853367
92,09723714;1,631236568;45;F;1604,944;34,61088504
90,04405588;1,631819716;43;M;1823,113;33,81510159
89,06628026;1,632404507;42;F;1590,145;33,4239478
93,46134736;1,630982842;43;F;1627,396;35,13445759
90,16732265;1,630698199;42;M;1831,041;33,90798567
91,46646421;1,631596965;43;M;1842,489;34,35865173
89,06462263;1,632305582;44;F;1580,712;33,42737711
92,10936986;1,632539392;44;M;1844,968;34,56021796
92,74478213;1,632706051;44;F;1616,11;34,79152625
92,9714526;1,631445999;44;M;1856,232;34,93045239
92,13222527;1,631042769;42;F;1619,347;34,63226233
92,17748061;1,632510259;44;M;1845,887;34,58700811
88,88430049;1,631370391;42;F;1588,222;33,39795747
94,38012636;1,631530364;44;F;1631,609;35,45604034
92,490298;1,631404667;43;F;1618,146;34,75143782
92,9867622;1,63111196;43;F;1622,862;34,95051515
89,03705428;1,630875438;43;F;1584,905;33,47566393
93,52763123;1,632044754;43;M;1870,951;35,11363637
93,44241142;1,6325018;44;F;1622,772;35,06200116
93,09831108;1,632854395;44;M;1858,674;34,91780081
92,45805212;1,632265154;44;F;1613,282;34,70270442
93,97658172;1,631351308;43;F;1632,405;35,31219002
89,85478518;1,631680592;44;F;1588,192;33,74977755
94,01600009;1,632304399;43;F;1632,945;35,28575935
91,18161337;1,631983568;43;M;1838,78;34,23542384
94,03146338;1,631496232;44;F;1628,256;35,32653525
93,22028378;1,631945191;45;M;1853,09;35,00251764
93,92490015;1,633091215;45;M;1863,317;35,21760816
93,38118309;1,630825794;43;M;1868,335;35,1110832
90,84932916;1,631701883;43;F;1602,443;34,1224413
91,77431094;1,631298549;43;M;1846,557;34,48690596
93,22785352;1,631088767;42;M;1873,166;35,0421296
93,10894097;1,630815581;43;M;1864,6;35,00915936
94,39713536;1,632255068;43;F;1636,596;35,43094726
94,58068114;1,631124301;45;M;1871,317;35,54907634
89,00665652;1,633017306;44;F;1580,277;33,37650922
92,47095472;1,631664049;43;F;1618,004;34,73312444
92,20802039;1,632051629;45;M;1839,276;34,61791534
93,73862716;1,632642161;45;M;1860,54;35,1671014
92,95206697;1,633092246;45;M;1849,989;34,85279551
91,03753739;1,632173508;44;F;1599,63;34,17337344
91,19710235;1,633022459;44;F;1601,306;34,19768632
93,9181981;1,632218762;43;F;1631,992;35,25275156
92,26942672;1,632658921;43;M;1854,021;34,61520364
89,9679918;1,632087942;42;F;1598,748;33,77543214
89,63142881;1,633030352;44;F;1586,277;33,61025491
92,26306712;1,632785808;44;M;1847,197;34,60743835
91,18021038;1,632224691;43;M;1838,881;34,224783
90,18445114;1,63114644;42;F;1600,666;33,89579006
89,7838031;1,631706427;43;M;1819,491;33,72204854
93,40329891;1,631845388;44;F;1622,285;35,07552649
90,626435;1,631332785;43;M;1830,849;34,0541283
91,59378941;1,631826934;44;F;1604,911;34,39678349
89,27828268;1,632762104;43;F;1587,541;33,48883225
94,26501082;1,632836642;45;F;1626,026;35,35615641
91,52397959;1,630802778;44;M;1836,08;34,41375086
91,18829095;1,631209271;45;M;1824,884;34,27044266
94,34356605;1,630931295;45;F;1626,457;35,46834754
90,85012733;1,631365554;43;F;1602,393;34,13681231
89,41303516;1,631231254;44;F;1583,874;33,60235919
93,24804503;1,632003162;42;F;1630,222;35,01045408
89,93120606;1,632837675;44;M;1815,276;33,73062536
93,38970073;1,631875625;43;F;1626,86;35,06912035
93,36043862;1,633065567;44;F;1622,081;35,00706007
89,82649594;1,630835658;43;F;1592,476;33,77412148
93,37439456;1,631176814;45;F;1617,194;35,09342207
93,59438109;1,632655391;43;F;1628,957;35,11241684
89,92466716;1,632953395;43;M;1822,045;33,72339265
90,92686353;1,63304072;42;M;1842,618;34,09558783
92,74601161;1,631326944;44;M;1853,084;34,85083789
90,76676676;1,631788378;42;M;1839,799;34,08781734
92,18729927;1,632547791;43;M;1852,84;34,58910181
90,37889859;1,631584676;42;M;1834,383;33,95062778
93,11214266;1,632886944;43;F;1624,367;34,92159631
93,08979053;1,630941246;44;F;1619,122;34,99656514
92,2426826;1,631873933;44;M;1846,462;34,63847106
91,1783627;1,631169584;42;F;1610,211;34,26837887
93,67640663;1,631365784;44;M;1865,85;35,19877302
92,65134825;1,632358719;43;F;1619,854;34,77126871
93,40241796;1,631158457;44;F;1622,16;35,1047444
94,21996842;1,632276296;44;F;1630,199;35,36352975
93,79552339;1,632629527;44;M;1868,113;35,18899131
93,51078359;1,631727831;45;M;1856,962;35,12094996
88,92509237;1,632667349;44;F;1579,434;33,3602203
94,2678554;1,63269252;43;F;1635,429;35,36346574
92,62056859;1,63111575;43;F;1619,347;34,81271382
89,71327021;1,632325518;43;F;1591,643;33,67000242
91,16330337;1,630747149;45;F;1595,895;34,2804724
92,97549849;1,631685054;43;F;1622,851;34,9217376
90,59405353;1,633131038;45;M;1817,704;33,96703407
92,26313433;1,630914904;42;F;1620,582;34,686909
90,83189898;1,630821805;43;M;1833,408;34,15272608
91,06891891;1,630807706;43;F;1604,399;34,24243745
91,66459457;1,632304806;43;F;1610,372;34,40322085
93,283722;1,631892341;44;F;1621,145;35,02860625
91,74301942;1,631652822;42;M;1853,106;34,46017803
94,272941;1,633082222;44;F;1630,844;35,3484971
93,20356854;1,631043033;45;F;1615,532;35,03496612
93,87462325;1,632468984;42;M;1882,717;35,22559438
91,97501342;1,633149139;44;M;1843,432;34,48404214
93,20353499;1,630770414;43;M;1865,874;35,04666821
94,23157568;1,6320549;43;F;1634,972;35,37748257
89,95983991;1,632188612;43;F;1593,987;33,76820588
91,67352581;1,632025771;43;F;1610,41;34,4183392
93,83195479;1,631106323;44;M;1867,851;35,26843764
92,18340012;1,632937447;42;M;1859,781;34,571134
92,64382745;1,63259391;43;F;1619,822;34,75842945
92,59927132;1,632422301;43;M;1858,421;34,74901758
92,84305058;1,632675941;43;M;1861,888;34,82967447
89,90944778;1,632405212;43;F;1593,54;33,74033459
94,25377871;1,63258473;42;F;1639,976;35,36285418
89,21331925;1,630874614;44;F;1581,897;33,54196895
92,32262294;1,632016855;45;M;1840,828;34,66241799
94,46420025;1,633183811;45;F;1627,998;35,41580514
93,54099815;1,631542329;44;M;1864,083;35,14028736
89,68223855;1,63110748;43;M;1817,8;33,70864393
91,36377054;1,632771377;43;M;1841,669;34,27072229
91,32553734;1,632131356;45;M;1827,226;34,28325268
93,29625576;1,632887153;43;F;1626,135;34,99063872
92,87244991;1,631398874;44;M;1854,852;34,89527183
92,70360764;1,631604171;43;F;1620,227;34,82306726
92,09349012;1,63070418;45;F;1604,817;34,63207898
91,12220393;1,632043685;43;M;1837,996;34,21059727
90,94885936;1,631627731;43;M;1835,413;34,16292918
93,02023941;1,630798273;44;F;1618,43;34,9765498
92,11062123;1,631501957;42;F;1619,217;34,60465414
94,35788637;1,630951427;44;M;1874,979;35,47285552
94,2637057;1,630738241;43;M;1880,382;35,44671534
91,28075443;1,63112252;45;M;1826,108;34,30884147
92,09047515;1,631580794;42;M;1857,83;34,59374224
93,02723415;1,632779803;43;M;1864,463;34,89433045
89,16192955;1,633065494;44;M;1804,851;33,43276175
92,02043126;1,631045714;42;M;1856,603;34,59011433
93,17095914;1,631325717;42;M;1872,505;35,01057158
89,76385731;1,631773171;43;M;1819,251;33,71179909
91,39121051;1,631504816;42;F;1612,311;34,33426141
93,5716326;1,632101498;44;F;1623,945;35,12771334
93,27311079;1,632463959;44;M;1860,874;35,00009779
89,00874214;1,632120127;44;F;1580,144;33,41399649
91,94021674;1,632235504;43;M;1849,299;34,50959659
93,05579801;1,632566929;43;M;1864,748;34,914148
94,22948569;1,63103908;43;F;1634,78;35,42077725
89,54725171;1,632911172;42;M;1823,653;33,58359166
91,86529154;1,631897672;44;F;1607,529;34,4957516
93,7993782;1,632399639;44;M;1868,051;35,2003498
92,50391833;1,631891629;43;F;1618,359;34,73581555
89,13442734;1,632722977;43;F;1586,153;33,4364737
91,45016994;1,630797629;44;F;1603,357;34,38621499
90,60399862;1,632525987;42;M;1837,938;33,99594816
93,92230001;1,632315412;43;M;1876,493;35,25011653
93,94236919;1,631572766;45;M;1862,797;35,28975259
93,28275089;1,631790882;43;M;1867,469;35,03259762
89,9499171;1,631277928;43;M;1821,553;33,80219071
91,05950443;1,63113958;42;M;1843,485;34,22496637
91,62045665;1,631724679;44;M;1837,863;34,41111049
91,32650878;1,632199695;44;F;1602,408;34,28074653
89,59604756;1,631459131;42;F;1595,07;33,66173165
92,25037521;1,631868574;43;M;1853,364;34,6415873
93,53595513;1,631150948;43;M;1870,618;35,1552572
91,28038494;1,633131881;43;M;1840,707;34,22432953
91,61980228;1,632510496;43;F;1609,977;34,377745
90,11352764;1,630819874;43;M;1823,565;33,88269923
90,84040619;1,63141454;44;M;1827,021;34,13110983
94,0765303;1,631167372;42;F;1638,033;35,357719
92,94798101;1,631762907;44;F;1617,9;34,90807075
93,37869959;1,631454577;44;F;1621,983;35,08309087
94,18824093;1,632620632;44;F;1629,953;35,33671102
93,32181248;1,631061527;43;F;1626,07;35,07861817
93,54005714;1,631580145;45;F;1618,853;35,13830496
89,23293047;1,630837707;43;M;1811,51;33,55086077
92,5622231;1,632484813;43;F;1619,02;34,73245462
89,33160266;1,632278865;45;M;1799,982;33,5286765
89,64870882;1,632762913;44;M;1811,369;33,62774805
92,20592838;1,631711932;43;F;1615,468;34,63154494
93,62507986;1,632449988;44;F;1624,517;35,1327731
92,57692987;1,632119335;44;M;1851,164;34,75353251
90,7755906;1,632437011;43;M;1833,444;34,06404502
91,92470475;1,630753522;43;F;1612,605;34,56651476
92,04621122;1,630847175;43;M;1850,057;34,60822978
90,77103839;1,630730281;44;M;1825,728;34,13367366
92,46293495;1,631183401;44;M;1849,134;34,75058242
90,90915153;1,632203839;42;F;1607,803;34,12391208
89,86062005;1,630999736;42;F;1597,532;33,78015432
90,70430009;1,632550433;43;M;1832,524;34,03256351
92,88584727;1,632100794;44;F;1617,361;34,87029284
92,06953387;1,63141461;43;F;1614,108;34,59292219
94,40475184;1,631299319;42;M;1889,395;35,47533825
91,34377452;1,632867289;43;M;1841,443;34,25919671
90,58578458;1,631794811;44;F;1595,229;34,01958054
92,82729795;1,631959855;43;M;1861,314;34,85433224
91,79421256;1,633121693;42;M;1854,542;34,41741158
90,59364057;1,632731722;45;F;1590,763;33,98349575
92,62330343;1,632968893;43;F;1619,688;34,73477119
91,14173258;1,63246366;44;F;1600,679;34,2003252
89,47690266;1,632663936;44;F;1584,731;33,56737207
88,99001417;1,632249184;42;F;1589,386;33,40168341
90,86994366;1,632641828;45;M;1821,239;34,0908964
89,87011206;1,632937685;43;F;1593,252;33,70358198
94,20946377;1,632032669;42;M;1887,086;35,37014465
90,38684801;1,631835632;43;M;1827,818;33,94317147
92,30976786;1,631197813;44;F;1611,677;34,69240421
90,76884935;1,63154187;44;M;1826,104;34,09890107
92,57383771;1,631979866;44;F;1614,345;34,75831184
93,8625146;1,632981619;45;M;1862,407;35,19894057
89,82347445;1,633109968;43;M;1820,737;33,67898472
92,08175785;1,633068018;45;M;1838,054;34,52749365
91,59029074;1,632373787;43;M;1844,574;34,37242821
89,07260512;1,632252512;45;M;1796,421;33,43254693
90,14828345;1,631572836;43;F;1595,691;33,86448922
93,85046744;1,63318422;45;M;1862,344;35,18569145
94,56136787;1,630746145;43;M;1884,464;35,55830289
91,10412756;1,63206528;42;M;1844,559;34,20290562
93,78435076;1,631589954;44;M;1867,441;35,22965018
90,64712748;1,632085648;43;M;1831,508;34,03048625
94,55681339;1,63154094;45;F;1628,607;35,52195635
94,06687657;1,631275514;43;F;1633,259;35,34940344
92,66378907;1,632255104;45;M;1845,621;34,78035289
91,36296777;1,633017926;43;F;1607,598;34,26007382
91,97292332;1,631835593;44;F;1608,552;34,53879548
92,35256547;1,630936727;44;M;1847,499;34,71960206
92,17328746;1,632912336;43;M;1852,83;34,56840469
91,41723329;1,633022988;43;M;1842,528;34,28021026
93,80648027;1,632547401;43;F;1630,975;35,19664286
93,18802857;1,631670789;44;F;1620,189;35,0021762
93,89811149;1,631500424;43;M;1875,754;35,27625518
92,07678621;1,631697486;45;M;1837,301;34,5836529
92,8191291;1,631268756;44;M;1854,056;34,88080126
92,86940762;1,632403267;43;F;1621,955;34,85120228
89,27898188;1,630764112;44;F;1582,508;33,57120563
92,62495625;1,631721306;44;M;1851,623;34,78852753
90,84525746;1,632031;44;F;1597,76;34,10715165
92,67778237;1,631494063;44;M;1852,233;34,81806549
93,33563071;1,630816858;44;M;1860,907;35,09434022
94,23886523;1,631844429;44;F;1630,307;35,38934639
93,1709048;1,631050027;42;M;1872,366;35,02238753
92,03660797;1,631778281;43;F;1613,854;34,56513898
89,59788673;1,631486033;43;M;1816,834;33,66131253
94,15143682;1,632105289;45;M;1865,927;35,34521338
91,05249757;1,632535919;43;F;1604,535;34,16381584
91,26247841;1,632271743;44;F;1601,806;34,25368768
91,40201743;1,632748704;43;M;1842,182;34,28602095
90,34806455;1,631515012;45;M;1813,526;33,94194342
91,16357464;1,632831736;45;M;1825,357;34,1931003
92,18320444;1,632997194;45;M;1839,408;34,56853094
92,54114776;1,63123593;44;F;1613,905;34,7777374
94,33506536;1,631651759;45;F;1626,497;35,43383901
89,69331801;1,632893676;42;F;1596,248;33,6390929
90,25582946;1,632581396;42;F;1601,595;33,8630113
93,66401579;1,631181679;42;M;1879,188;35,20206204
91,0549042;1,631714809;42;F;1609,119;34,19911214
93,58272837;1,632379594;43;M;1871,873;35,11990953
88,95282368;1,63267605;43;F;1584,402;33,370268
93,20824776;1,631593266;43;M;1866,35;35,01309768
94,02955363;1,632381384;42;F;1637,789;35,28751761
90,46637448;1,633196623;43;F;1599,021;33,91643832
93,89901594;1,632036373;43;F;1631,777;35,25342962
90,11927077;1,631291915;44;M;1817,08;33,86525119
91,93117372;1,631746272;44;M;1842,13;34,52689681
91,35472287;1,632191402;42;M;1848,055;34,29168556
90,95325725;1,63175343;45;M;1821,936;34,15931777
94,00402962;1,632647581;44;M;1870,979;35,26643598
91,05767607;1,632805784;42;M;1844,293;34,1544662
91,5844533;1,632211218;42;F;1614,287;34,37708441
91,77908579;1,631651243;43;F;1611,36;34,47379187
93,65255454;1,632921991;45;M;1859,501;35,12276942
89,20761536;1,633191172;44;F;1582,236;33,44474451
92,22857927;1,632521218;43;F;1615,823;34,60571683
94,27351409;1,630882693;44;M;1873,788;35,44412404
93,05763154;1,631810358;44;F;1618,961;34,9472192
89,37679389;1,632831231;43;F;1588,499;33,52294576
93,48509518;1,632191792;45;F;1618,43;35,09134347
91,58731127;1,631050861;44;F;1604,717;34,42708895
92,53519788;1,631329739;44;F;1613,864;34,77150202
91,13503116;1,630897454;42;M;1844,399;34,26352471
91,1205464;1,631953059;45;F;1595,689;34,2137746
92,91475983;1,63202277;43;F;1622,326;34,88448223
92,71591754;1,633212863;44;M;1853,615;34,75911555
92,03846197;1,63084225;43;F;1613,712;34,60552518
93,34872143;1,630941865;43;F;1626,308;35,09388205
93,72205741;1,632366331;44;F;1625,434;35,17276877
93,94415799;1,631629081;44;M;1869,65;35,28798855
90,83713694;1,633163768;43;F;1602,574;34,05680986
93,76630492;1,631505535;44;F;1625,712;35,22651652
89,14270871;1,632806157;43;M;1811,258;33,43617334
93,49337758;1,632991359;43;F;1628,045;35,06009399
93,0153713;1,631976349;44;F;1618,584;34,92424313
89,3703483;1,631573906;44;F;1583,523;33,57221135
91,611813;1,631778306;43;F;1609,776;34,40560253
92,20446549;1,633065064;42;M;1860,134;34,57362989
92,76795563;1,632933191;43;F;1621,071;34,79053866
89,01868588;1,631107496;45;M;1795,11;33,45923535
92,56885877;1,630948029;43;F;1618,822;34,80043439
93,74454063;1,63209538;43;M;1873,948;35,19288857
92,55884697;1,631887431;42;F;1623,586;34,75662042
94,01193998;1,632533832;43;F;1632,945;35,27431871
91,5653842;1,631812095;44;M;1837,152;34,38674169
94,25445798;1,63177443;45;F;1625,744;35,39823869
91,00156714;1,630866036;42;M;1842,554;34,21466519
91,7787195;1,632519013;43;M;1847,228;34,43701487
91,89361553;1,632957701;44;F;1607,982;34,46160247
88,97569506;1,632828963;44;M;1802,182;33,37259659
91,38443165;1,633086367;43;F;1607,815;34,26525029
89,39284208;1,632126765;43;M;1814,345;33,55791516
89,43126439;1,631698415;44;F;1584,129;33,58996778
91,12214236;1,631828857;44;M;1831,088;34,21958232
93,80589894;1,632486642;44;F;1626,259;35,1990447
92,10177563;1,633171611;43;F;1614,716;34,53061863
90,11218666;1,632032372;42;F;1600,122;33,83186899
93,13153133;1,631534131;44;M;1858,469;34,98681569
93,77412311;1,631385619;43;F;1630,467;35,23463303
92,80667054;1,631223319;44;F;1616,452;34,87806237
91,95792401;1,631075026;42;F;1617,679;34,56537571
92,22283242;1,631241626;44;M;1845,874;34,6578698
94,45503789;1,630981814;43;F;1636,935;35,50805544
92,84180243;1,632171537;44;M;1854,818;34,8507367
89,50833316;1,631861094;45;F;1580,196;33,61221193
89,58017047;1,632418598;43;M;1817,058;33,61621529
94,20464579;1,631787434;44;M;1873,297;35,37896732
90,42033073;1,630826353;44;M;1820,972;33,99778706
94,2527431;1,633178707;42;F;1640,067;35,33674809
89,76104037;1,632048823;44;M;1812,551;33,69935469
